asset_id,technical_name,source_ref,column_names_text,business_domain,y_pred,y_pred_alt,confidence,confidence_band,match_llm,llm_consensus_score,review_reason
1072117,SYSADM.PS_RTBL_SCEN_QUOTA,PS_RTBL_SCEN_QUOTA,OWNER_SCENARIO | RTBL_QUOTA | RTBL_TOTAL,Finance & Contrôle,Other,Finance & Contrôle,0.4154,low,0,1.0,low_model_confidence
1156800,SDK_RP_INPUT,PS_SDK_RP_INPUT,SDK_RP_ORDEREQDATE | SDK_RP_ORDQUANTITY | SDK_RP_PARTNAME | SDK_RP_PROMISEDATE | SDK_RP_QUERY | SDK_RP_RSERVERNAME | SDK_RP_RSERVERPORT | SDK_RP_SERVERNAME | SDK_RP_SITENAME,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,IT & Sécurité,0.4164,low,1,0.5,low_model_confidence
1131861,OM_RUN_PPRC_OUT,PS_OM_RUN_PPRC_OUT,BUSINESS_UNIT | BUSINESS_UNIT_IN | CATALOG_NBR | CUST_ID | CUSTOMER_GROUP | DESCR | EFFDT | OM_PARM_SEL_OPT | OM_PARM_SEL_TYPE | OPRID | PRICE_LIST_ID | PRODUCT_GROUP | REQUEST_ID | RUN_CNTL_ID,Ventes & Clients,IT & Sécurité,Ventes & Clients,0.4169,low,0,0.5,low_model_confidence
1051652,SYSADM.PS_OMB_SSRC_TAO,PS_OMB_SSRC_TAO,ACTION_FLG | BUSINESS_UNIT | DATE_BEGIN | DATE_END | EFF_STATUS | ORDER_INT_LINE_NO | ORDER_NO | PRIORITY | PRIORITY_NBR | PROCESS_INSTANCE | PRODUCT_ID | PRODUCT_KIT_FLAG | QTY_AVAILABLE | SEQ_NUM | SHIP_FROM_BU | TRFT_DISPOSITION | TRFT_PRIORITY | TRFT_RULE_CD | TRFT_SET_ID | TRFT_SRC_TYPE | TRFT_SRC_VALUE | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.417,low,0,0.5,low_model_confidence
1013004,SYSADM.PS_BI_PNLSERIESHDR,PS_BI_PNLSERIESHDR,ADD_DTTM | BI_PNLSERIES_ID | DESCR | DESCRSHORT | LAST_MAINT_OPRID | LAST_UPDATE_DTTM,Finance & Contrôle,IT & Sécurité,Other,0.4191,low,0,0.5,low_model_confidence
1011104,SYSADM.PS_BC_SETUP_PROMPT,PS_BC_SETUP_PROMPT,BC_ACCT_PROMPT | BC_CLASS_PROMPT | BC_DEPT_PROMPT | BC_FUND_PROMPT | BC_INDUSTRY_TYPE | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID,IT & Sécurité,Other,IT & Sécurité,0.4206,low,0,0.5,low_model_confidence
1077642,SYSADM.PS_TR_TREE_SRC_TMP,PS_TR_TREE_SRC_TMP,ALIAS_NAME | POS_BIN_OPT_VAL | POS_COMODITIES_VAL | POS_FROM_SQL | POS_FUTURES_VAL | POS_FX_VAL | POS_GENERIC_VAL | POS_OPT_VAL | POS_PHYS_BOROW_VAL | POS_PHYS_LEND_VAL | POS_PHYS_SWAP_VAL | POS_SELECT_SQL | POS_SOURCE_ID | POS_WHERE_SQL | SETID | SOURCE_SET | TREE_NAME,Finance & Contrôle,Other,IT & Sécurité,0.423,low,0,0.5,low_model_confidence
1031158,SYSADM.PS_EP_GROUP_IN,PS_EP_GROUP_IN,BUSINESS_UNIT_IN | EP_GROUP_CODE | MASTER_IN_EP | PL_SUB_OPTIONS,Other,Other,IT & Sécurité,0.4237,low,1,0.5,low_model_confidence
1104406,DP_IPMASTTMPCOS,PS_DP_IPMASTTMPCOS,DP_ITEMCODE | DP_LOCATION | DP_NUMBER01 | DP_PERIOD | DP_POLICYSET | DP_YEAR,Supply Chain / Logistique / Production,Other,Finance & Contrôle,0.4242,low,0,0.5,low_model_confidence
1170834,WM_WO_JTMPL_STP,PS_WM_WO_JTMPL_STP,DEPEND_TASK_ID | EFFDT | OVERLAP_PERCENT | SEQ_NBR_5 | SETID | WO_TASK_ID | WO_TASK_TMPLT_ID | WO_TEMPLATE_ID,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,IT & Sécurité,0.4252,low,1,0.5,low_model_confidence
1171482,XBRL_ELMT_TBL,PS_XBRL_ELMT_TBL,CONTEXT | DRCR | EFFDT | EFF_STATUS | ELEMENT_LABEL | NAMESPACE_ALIAS | XBRL_ELEMENT_ID | XBRL_ELEMENT_LBL,Finance & Contrôle,Finance & Contrôle,Other,0.4279,low,1,1.0,low_model_confidence
1124546,INSTALLATION_SP,PS_INSTALLATION_SP,BASE_UNIT_WK | BUFFER_COUNT | CNTRCT_ENABLED | DAYS_UOM | REGION_CATALOG | RES_ID_LAST_USED | SCH_EM | SHEET_ID_LAST_USED | SP_ADMIN_ENABLED | SPA_PERSONID_PREFX | SP_AUC_ENABLED | SPB_WOPO | SP_DISP_APPR_CHUNK | SP_EXPENSE_ENABLED | SPF_COMMENTS | SP_FULFILL_ENABLED | SP_HCMCORE_ENABLED | SP_HCM_ENABLED | SP_HCM_NODE | SP_HCM_TERM | SP_IN_APPR_MAX_ROW | SP_MAX_RESULTS | SP_MSP_FLAG | SP_REASCD_REQUIRED | SP_SETTLE_ENABLED | SP_TASK_INTG_ENBLD | UNIT_OF_MEASURE | USE_PAY_TYPES,IT & Sécurité,RH,Finance & Contrôle,0.4287,low,0,0.5,low_model_confidence
1115481,EXP_BI_HIST,PS_EXP_BI_HIST,NEW_VAL_TO_SEQ | OLD_VAL_TO_SEQ | ORDER_NO,Achats & Fournisseurs,Achats & Fournisseurs,Other,0.4299,low,1,1.0,low_model_confidence
1075271,SYSADM.PS_SPR_PAGE_CD_TBL,PS_SPR_PAGE_CD_TBL,DESCR | DIMENSION_ID | SPB_PREF_RECORD | SPR_GRAPH_FIELD | SPR_GRAPH_O_TITLE | SPR_GRAPH_RECORD | SPR_GRAPH_TITLE | SPR_GRAPH_TYPE | SPR_GRID_RECORD | SPR_OVERLAY_FIELD | SPR_PAGE_CODE | SPR_SERIES_FIELD | SPR_TRANSFER_BAR | SPR_TRANSFER_ITEM | SPR_TRANSFER_MENU | SPR_TRANSFER_PAGE | SPR_X_FIELD | SPR_X_TITLE | SPR_Y_FIELD | SPR_Y_TITLE,IT & Sécurité,IT & Sécurité,RH,0.4304,low,1,0.5,low_model_confidence
1124678,INTFC_APAM_RQST,PS_INTFC_APAM_RQST,BUSINESS_UNIT | BUSINESS_UNIT_LAST | CNTRCT_ID | CNTRCT_SETID | COMMIT_STEP | COMMIT_STEP_FLG | COMMIT_TEST | DTTM_STAMP_SEC | DUP_INVOICE_EDIT | EDIT_LOG_FLG | EDIT_STEP | GOTO_RUN_STATS | GRP_AP_ID | LAST_PRCS_INSTANCE | OPRID | ORIGIN | ORIGIN_SETID | PARALLEL_SW | PROCESS_INSTANCE | PROCESS_ORIGIN | PROCESS_STATUS | REASONABLE_DT_EDIT | REQUEST_ID | RUN_CNTL_ID | VENDOR_ID | VENDOR_SETID | VOUCHER_ID,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.4317,low,0,0.5,low_model_confidence
1038243,SYSADM.PS_GM_FA_OPTIONS3,PS_GM_FA_OPTIONS3,BUSINESS_UNIT | FA_CS_FROM_VALUE | FA_CS_TO_VALUE | FIELDNAME,Finance & Contrôle,Other,Finance & Contrôle,0.4325,low,0,0.5,low_model_confidence
1114557,EX_APPRVR,PS_EX_APPRVR,APPROVER_OPRID | APPROVER_PROFILE | BUSINESS_UNIT_GL | CHARTFIELD_FROM | CHARTFIELD_TO,Finance & Contrôle,Finance & Contrôle,IT & Sécurité,0.4336,low,1,0.5,low_model_confidence
1096356,CDR_RECON_COINS,PS_CDR_RECON_COINS,BUSINESS_UNIT | BUS_UNIT_TYPE | DENOM_CD | DENOM_CD_QTY | DENOM_TYPE | DRAWER_ID | LAST_MAINT_OPRID | LAST_UPDATE_DTTM | RECON_ID,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.4349,low,0,0.5,low_model_confidence
1019959,SYSADM.PS_CE_GROUP_HDR,PS_CE_GROUP_HDR,BUSINESS_UNIT | CE_GRP_PID_ID | DESCR | INV_ITEM_ID,Supply Chain / Logistique / Production,Other,Supply Chain / Logistique / Production,0.4369,low,0,0.5,low_model_confidence
1104856,DP_REFRESH_HDR,PS_DP_REFRESH_HDR,DESCR60 | DP_CONFIGVIEW | DP_CUSTOM_FLD_FROM | DP_LEVEL_SELECT | DP_REFRESH_PARENT | DP_ROLLPERIODS | DP_SPECS_ID | DP_USERDATACODE,IT & Sécurité,Other,IT & Sécurité,0.4377,low,0,0.5,low_model_confidence
1027807,SYSADM.PS_DP_REFRESH_HDR,PS_DP_REFRESH_HDR,DESCR60 | DP_CONFIGVIEW | DP_CUSTOM_FLD_FROM | DP_LEVEL_SELECT | DP_REFRESH_PARENT | DP_ROLLPERIODS | DP_SPECS_ID | DP_USERDATACODE,IT & Sécurité,IT & Sécurité,Other,0.4401,low,1,0.5,low_model_confidence
1020984,SYSADM.PS_CHNG_RQST_ADDR,PS_CHNG_RQST_ADDR,ADDRESS1 | ADDRESS2 | ADDRESS3 | ADDRESS4 | ADDR_FIELD1 | ADDR_FIELD2 | ADDR_FIELD3 | BUSINESS_UNIT | CHNG_DTTM | CHNG_SOURCE | CHNG_TYPE | CITY | COUNTRY | COUNTRY_CODE | COUNTY | DISTRIB_LINE_NUM | EXTENSION | FAX | FIELDNAME | GEO_CODE | HOUSE_TYPE | IN_CITY_LIMIT | LAST_DTTM_UPDATE | LINE_NBR | NUM1 | NUM2 | OPRID_MODIFIED_BY | PHONE | PO_ID | POSTAL | PROCESS_INSTANCE | SCHED_NBR | STATE,Achats & Fournisseurs,Other,IT & Sécurité,0.4408,low,0,0.5,low_model_confidence
1029930,SYSADM.PS_EOCM_GEN_TMP,PS_EOCM_GEN_TMP,CURRENCY_CD | EFFDT | EFF_STATUS | EOCM_CONVERSION_RT | EOCM_CRM_CAT_NBR | EOCM_CRM_ORDERABLE | EOCM_CRM_SERVICE | EOCM_DISCONTINU_DT | EOCM_ELM_CEU | EOCM_ELM_KEYWORDS | EOCM_ELM_NOTES | EOCM_EPRO_DESCR | EOCM_EPRO_FILENAME | EOCM_FILEEXTENSION | EOCM_FILEPATH | EOCM_ITMVPRIORITY | EOCM_LEAD_TIME | EOCM_LEARN_OBJ_ID | EOCM_MFG_ID | EOCM_MFG_PART_NUM | EOCM_MIN_QTY | EOCM_MODEL_NBR | EOCM_OFFER_ID | EOCM_OFFER_NM | EOCM_OFFER_STATE | EOCM_OFFER_STATUS | EOCM_PROD_BRAND | EOCM_PROD_KIT_FLAG | EOCM_PROP_NAME_1 | EOCM_PROP_NAME_2 | EOCM_PROP_NAME_3 | EOCM_PROP_NAME_4 | EOCM_PROP_NAME_5 | EOCM_PROP_VAL_1 | EOCM_PROP_VAL_2 | EOCM_PROP_VAL_3 | EOCM_PROP_VAL_4 | EOCM_PROP_VAL_5 | EOCM_REQUISITE_ID | EOCM_ROW_ID | EOCM_SUP_CAT_CD | EOCM_SUP_CAT_NM | EOCM_SUP_OFFER_D | EOCM_SUP_OFFER_NM | EOCM_SUP_OFFER_PR | EOCM_SUP_OFFER_SKU | EOCM_SUP_OFFER_UOM | EOCM_VNDR_PART_EXT | EOCM_VNDR_PART_NUM | LASTUPDDTTM | LASTUPDOPRID | MESSAGE_NBR | PROCESS_INSTANCE | URL,Achats & Fournisseurs,Ventes & Clients,Achats & Fournisseurs,0.4416,low,0,0.5,low_model_confidence
1134299,PC_GNT_SCHED,PS_PC_GNT_SCHED,APPROVAL_DATE | APPROVED_FLG | INCENTIVE_ID | MSTONE_SEQ | VERIFY_BTN,RH,IT & Sécurité,Other,0.4428,low,0,0.5,low_model_confidence
1151999,RE_SAR_DETAIL,PS_RE_SAR_DETAIL,ACTUAL_COMP_DT | APPROVER | BUSINESS_UNIT | DESCRLONG | ESTIMATED_COMP_DT | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID | PRTFL_MGR | REGION_CD | RE_SPECIALIST | SAR_ID | SAR_NAME | SAR_START_DT | SAR_STATUS | SITE_TYPE | VNDR_LOC,Achats & Fournisseurs,IT & Sécurité,Achats & Fournisseurs,0.4431,low,0,0.5,low_model_confidence
1083136,SYSADM.PS_WM_WO_INSPC_ACT,PS_WM_WO_INSPC_ACT,BUSINESS_UNIT | CRAFT_ID | DEPEND_ACTV_NBR | DESCR50 | EMPLID | INSP_ACTIVITY_NBR | INSP_ACTIVITY_TYPE | INSP_ACTV_SRC_CODE | INSPECT_END_DTTM | INSPECTION_ID | INSPECT_START_DTTM | STATUS_DTTM | WO_DURATION | WO_DURATION2 | WO_ID | WO_INSPECT_STATUS | WO_TASK_ID,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,RH,0.4439,low,1,0.5,low_model_confidence
1057002,SYSADM.PS_PC_GNT_SCHED,PS_PC_GNT_SCHED,APPROVAL_DATE | APPROVED_FLG | INCENTIVE_ID | MSTONE_SEQ | VERIFY_BTN,RH,IT & Sécurité,Other,0.4448,low,0,0.5,low_model_confidence
1027790,SYSADM.PS_DP_PUB_FCASTKEY,PS_DP_PUB_FCASTKEY,DP_FIELDID | DP_PUBLISH_DATE | DP_PUBLISHNAME | DP_SEQNUMBER,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,IT & Sécurité,0.446,low,1,0.5,low_model_confidence
1104081,DP_EVINST_EXP,PS_DP_EVINST_EXP,DP_CONFIGLEVEL | DP_CONFIGVIEW | DP_DEMANDVALUE | DP_EVENTID | DP_EXPENSECODE | DP_INSTANCESTARTPD | DP_INSTANCESTARTYR | DP_SEQNUMBER,Finance & Contrôle,IT & Sécurité,Supply Chain / Logistique / Production,0.4466,low,0,0.5,low_model_confidence
1160807,SPF_ATTACHMENT,PS_SPF_ATTACHMENT,ATTACH_BOX | ATTACHSYSFILENAME | ATTACHUSERFILE | PERSON_ID,IT & Sécurité,RH,Other,0.4471,low,0,0.5,low_model_confidence
1094983,CA_OLD_OPRSTAT,PS_CA_OLD_OPRSTAT,BUSINESS_UNIT | CALENDAR_ID | CA_PAGELET_FORMAT | CA_RQST_SRC | COMPONENT_ID | CONTRACT_ADMIN | CONTRACT_NUM | CONTRACT_TYPE | CURRENCY_CD | DEFAULT_FLAG | DESCR | FROM_DATE | FROM_DATE_OPTION | MY_CONTRACTS | NUM_PER | OPRID | REGION_CD | SHOW_ACTIVE | SHOW_CLOSED | SHOW_PENDING | SOLD_TO_CUST_ID | SUBCUST_QUAL1 | SUBCUST_QUAL2 | THRU_DATE | THRU_DATE_OPTION,Ventes & Clients,Finance & Contrôle,IT & Sécurité,0.4475,low,0,0.5,low_model_confidence
1170646,WM_WO_ATTACH,PS_WM_WO_ATTACH,ATTACHSYSFILENAME | ATTACHUSERFILE | BUSINESS_UNIT | CREATED_BY_USER | CREATED_DTTM | DESCR | SEQ_NBR_5 | WO_ID,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.4487,low,0,0.5,low_model_confidence
1104344,DP_INT_UPDATA,PS_DP_INT_UPDATA,DP_ADJ_COMMENT | DP_ADJ_REASON | DP_BASEUOM | DP_CONFIGLEVEL | DP_CONFIGVIEW | DP_CONVFACTOR | DP_DELETEDATA | DP_ERRORMESSAGE | DP_FORECAST01 | DP_FORECAST02 | DP_FORECAST03 | DP_FORECAST04 | DP_FORECAST05 | DP_FORECAST06 | DP_FORECAST07 | DP_FORECAST08 | DP_FORECAST09 | DP_FORECAST10 | DP_FORECASTITEM | DP_IMPORTSPEC | DP_INPUTDATE | DP_ITEMCODE | DP_LOCATION | DP_PDCOSTFACTOR | DP_PERIOD | DP_PERIODCOST | DP_PERIODPRICE | DP_ROUNDDECIMALS | DP_SEQNUMBER | DP_TRANSDATE | DP_TRANSFERREDBY | DP_UD01 | DP_UD02 | DP_UD03 | DP_UD04 | DP_UD05 | DP_UD06 | DP_UD07 | DP_UD08 | DP_UD09 | DP_UD10 | DP_UD11 | DP_UD12 | DP_UD13 | DP_UD14 | DP_UD15 | DP_UD16 | DP_UD17 | DP_UD18 | DP_UD19 | DP_UD20 | DP_UD21 | DP_UD22 | DP_UD23 | DP_UD24 | DP_UD25 | DP_UD26 | DP_UD27 | DP_UD28 | DP_UD29 | DP_UD30 | DP_UD31 | DP_UD32 | DP_UD33 | DP_UD34 | DP_UD35 | DP_UD36 | DP_UD37 | DP_UD38 | DP_UD39 | DP_UD40 | DP_UD41 | DP_UD42 | DP_UD43 | DP_UD44 | DP_UD45 | DP_UD46 | DP_UD47 | DP_UD48 | DP_UD49 | DP_UD50 | DP_UPDATESTATUS | DP_USERDATA01 | DP_USERDATA02 | DP_USERDATA03 | DP_USERDATA04 | DP_USERDATA05 | DP_USERDATA06 | DP_USERDATA07 | DP_USERDATA08 | DP_USERDATA09 | DP_USERDATA10 | DP_YEAR,Finance & Contrôle,Supply Chain / Logistique / Production,Finance & Contrôle,0.4488,low,0,0.5,low_model_confidence
1105374,DR_DISH_DTL,PS_DR_DISH_DTL,DRAFT_BU | DRAFT_ID | DR_DISHONOR_BU | DR_DISHONOR_ID,Finance & Contrôle,Finance & Contrôle,Other,0.4491,low,1,1.0,low_model_confidence
1065103,SYSADM.PS_PR_CONVER_LN_H,PS_PR_CONVER_LN_H,CONVER_HDR_SEQ_NUM | CONVER_LN_DTTM | CONVER_LN_SEQ_NUM | CONVER_SEQ_NUM | DESCRLONG | KEY1_FLDNAME | KEY1_FLD_VAL | OPRID | PSARCH_BATCHNUM | PSARCH_ID,IT & Sécurité,Achats & Fournisseurs,IT & Sécurité,0.4531,low,0,1.0,low_model_confidence
1104619,DP_PUB_FCASTKEY,PS_DP_PUB_FCASTKEY,DP_FIELDID | DP_PUBLISH_DATE | DP_PUBLISHNAME | DP_SEQNUMBER,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,IT & Sécurité,0.4552,low,1,0.5,low_model_confidence
1029844,SYSADM.PS_EOCM_ERR_TMP,PS_EOCM_ERR_TMP,CURRENCY_CD | EFFDT | EFF_STATUS | EOCM_ACCESS_ID | EOCM_CATALOG_ID | EOCM_CONVERSION_RT | EOCM_CRM_CAT_NBR | EOCM_CRM_ORDERABLE | EOCM_CRM_SERVICE | EOCM_DISCONTINU_DT | EOCM_ELM_CEU | EOCM_ELM_KEYWORDS | EOCM_ELM_NOTES | EOCM_EPRO_DESCR | EOCM_EPRO_FILENAME | EOCM_FILEEXTENSION | EOCM_FILEPATH | EOCM_ITMVPRIORITY | EOCM_LEAD_TIME | EOCM_LEARN_OBJ_ID | EOCM_MFG_ID | EOCM_MFG_PART_NUM | EOCM_MIN_QTY | EOCM_MODEL_NBR | EOCM_OFFER_ID | EOCM_OFFER_NM | EOCM_OFFER_STATE | EOCM_OFFER_STATUS | EOCM_PROD_BRAND | EOCM_PROD_KIT_FLAG | EOCM_PROP_NAME_1 | EOCM_PROP_NAME_2 | EOCM_PROP_NAME_3 | EOCM_PROP_NAME_4 | EOCM_PROP_NAME_5 | EOCM_PROP_VAL_1 | EOCM_PROP_VAL_2 | EOCM_PROP_VAL_3 | EOCM_PROP_VAL_4 | EOCM_PROP_VAL_5 | EOCM_REQUISITE_ID | EOCM_ROW_ID | EOCM_SUP_CAT_CD | EOCM_SUP_CAT_NM | EOCM_SUP_OFFER_D | EOCM_SUP_OFFER_NM | EOCM_SUP_OFFER_PR | EOCM_SUP_OFFER_SKU | EOCM_SUP_OFFER_UOM | EOCM_TP_VER_ID | EOCM_VNDR_PART_EXT | EOCM_VNDR_PART_NUM | LASTUPDDTTM | LASTUPDOPRID | MESSAGE_NBR | PROCESS_INSTANCE | SETID | URL,Achats & Fournisseurs,Achats & Fournisseurs,IT & Sécurité,0.4569,low,1,0.5,low_model_confidence
1013307,SYSADM.PS_BI_WHCC_TAO,PS_BI_WHCC_TAO,ADD_DTTM | ADDRESS1 | ADDRESS2 | ADDRESS3 | ADDRESS4 | ADDRESS_SEQ_NUM | ADDR_FIELD1 | ADDR_FIELD2 | ADDR_FIELD3 | BILL_TO_COPIES | BILL_TO_MEDIA | BUSINESS_UNIT | CITY | CNTCT_SEQ_NUM | COUNTRY | COUNTY | CUST_ID | CUST_NAME | EMAILID | ERROR_STATUS_BI | FAX | HOUSE_TYPE | IN_CITY_LIMIT | INVOICE | IVC_DELIVERED_FLG | LANGUAGE_CD | LAST_MAINT_OPRID | LAST_UPDATE_DTTM | NAME1 | NUM1 | NUM2 | POSTAL | PROCESS_INSTANCE | SEQ_NUM | STATE,Ventes & Clients,Finance & Contrôle,Other,0.4575,low,0,0.5,low_model_confidence
1150153,RBT_SCON_TMP,PS_RBT_SCON_TMP,CNTRCT_ID | CURRENCY_CD | LINE_NBR | PROCESS_INSTANCE | REBATE_AMT | REBATE_FLAG | SETID | SOLD_TO_CUST_ID,Finance & Contrôle,Achats & Fournisseurs,Finance & Contrôle,0.458,low,0,0.5,low_model_confidence
1068820,SYSADM.PS_RBT_SCON_TMP,PS_RBT_SCON_TMP,CNTRCT_ID | CURRENCY_CD | LINE_NBR | PROCESS_INSTANCE | REBATE_AMT | REBATE_FLAG | SETID | SOLD_TO_CUST_ID,Finance & Contrôle,Achats & Fournisseurs,Finance & Contrôle,0.4601,low,0,0.5,low_model_confidence
1065377,SYSADM.PS_PROC_PART_TBL,PS_PROC_PART_TBL,DESCR | PROC_PART_ID,Achats & Fournisseurs,IT & Sécurité,Achats & Fournisseurs,0.4605,low,0,0.5,low_model_confidence
1140103,PR_CONVER_REC,PS_PR_CONVER_REC,CONVER_DTTM_INIT | CONVER_SEQ_NUM | KEY1_FLDNAME | KEY1_FLD_VAL,Achats & Fournisseurs,Achats & Fournisseurs,Other,0.4612,low,1,1.0,low_model_confidence
1065376,SYSADM.PS_PROC_PART_LANG,PS_PROC_PART_LANG,DESCR | LANGUAGE_CD | PROC_PART_ID,Achats & Fournisseurs,Achats & Fournisseurs,Other,0.4614,low,1,1.0,low_model_confidence
1134292,PC_GNT_CRITERIA,PS_PC_GNT_CRITERIA,DEPTID | FIELDNAME | FIELD_VALUE | INCENTIVE_ID | LOCATION | PROFILE_ID,RH,Other,IT & Sécurité,0.462,low,0,0.5,low_model_confidence
1088596,ASSET_INCDT_DTL,PS_ASSET_INCDT_DTL,AM_IOT_INCD_ATTRNM | AM_IOT_INCD_OBSVAL | AM_IOT_INCD_THSVAL | AM_IOT_INCIDENT_ID | AM_IOT_INCIDNT_STS | AM_IOT_INCIDNT_TYP | ASSET_ID | BUSINESS_UNIT | CBM_ALERT_DATETIME | CBM_ALERT_ID | WO_ID,IT & Sécurité,Other,IT & Sécurité,0.4623,low,0,0.5,low_model_confidence
1073244,SYSADM.PS_SDK_CURR_CD_TBL,PS_SDK_CURR_CD_TBL,SDK_CURRENCY_CD | SDK_DESCR | SDK_DESCRSHORT | SDK_EFFDT | SDK_EFF_STATUS,Finance & Contrôle,Other,Finance & Contrôle,0.4624,low,0,0.5,low_model_confidence
1131698,OMPB_QTY_TAO,PS_OMPB_QTY_TAO,END_DATE | PROCESS_INSTANCE | PRODUCT_ID | QTY_MAX | QTY_MIN | SOLD_TO_CUST_ID | START_DT | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,IT & Sécurité,Ventes & Clients,0.4634,low,0,0.5,low_model_confidence
1110658,ENTRY_REASN_LG,PS_ENTRY_REASN_LG,DESCR | DESCRSHORT | ENTRY_REASON | ENTRY_TYPE | LANGUAGE_CD | SETID,RH,Other,Finance & Contrôle,0.4641,low,0,0.5,low_model_confidence
1053770,SYSADM.PS_OMETRPTBRKTAO,PS_OMETRPTBRKTAO,EFFDT | EFF_STATUS | LEAD_TIME_MINUTES | PROCESS_INSTANCE | SETID | TRFT_SET_ID | TRNSPT_LEAD_DAYS | TRNSPT_LEAD_HOURS | TRNSPT_LEAD_MIN | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,Supply Chain / Logistique / Production,IT & Sécurité,0.4657,low,1,0.5,low_model_confidence
1065461,SYSADM.PS_PRODNOTKEYWD_MD,PS_PRODNOTKEYWD_MD,AUDIT_ACTN | DATETIME_ADDED | EIP_CTL_ID | EIP_PROGRAM | KEY_WORD | LAST_MAINT_OPRID | LASTUPDDTTM | PRODUCT_ID | SEQ_NUM | SETID,Supply Chain / Logistique / Production,Other,IT & Sécurité,0.4673,low,0,0.5,low_model_confidence
1012416,SYSADM.PS_BI_EXTRCT_CC,PS_BI_EXTRCT_CC,ADD_DT | ADDRESS1 | ADDRESS2 | ADDRESS3 | ADDRESS4 | ADDRESS_SEQ_NUM | ADDR_FIELD1 | ADDR_FIELD2 | ADDR_FIELD3 | BILL_TO_COPIES | BILL_TO_MEDIA | BUSINESS_UNIT | CITY | CNTCT_SEQ_NUM | COUNTRY | COUNTY | CUST_ID | CUST_NAME | EMAILID | ERROR_STATUS_BI | FAX | HOUSE_TYPE | IN_CITY_LIMIT | INVOICE | IVC_DELIVERED_FLG | LANGUAGE_CD | LAST_MAINT_OPRID | NAME1 | NUM1 | NUM2 | POSTAL | PROCESS_INSTANCE | SEQ_NUM | STATE,Ventes & Clients,Finance & Contrôle,Other,0.4692,low,0,0.5,low_model_confidence
1140268,PRCR_TXN_HST_RC,PS_PRCR_TXN_HST_RC,END_PERIOD | END_YEAR | OPRID | PRCR_PER_TYPE | REL_END_PER | REL_START_PER | REPORT_ENTITY | RUN_CNTL_ID | START_PERIOD | START_YEAR,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.4695,low,0,0.5,low_model_confidence
1027639,SYSADM.PS_DP_FCITMCAPTION,PS_DP_FCITMCAPTION,DP_CAPTIONUSE | DP_CONFIGLEVEL | DP_CONFIGVIEW,IT & Sécurité,Other,Supply Chain / Logistique / Production,0.47,low,0,0.5,low_model_confidence
1071887,SYSADM.PS_RS_SUPDMD_TMP1,PS_RS_SUPDMD_TMP1,CAPACITY | DATATYPEDESCR | EFFORT | FULL_TIME_RES_DMD | FULL_TIME_RES_SUP,Supply Chain / Logistique / Production,Achats & Fournisseurs,Other,0.4704,low,0,0.5,low_model_confidence
1065106,SYSADM.PS_PR_CONVER_REC_H,PS_PR_CONVER_REC_H,CONVER_DTTM_INIT | CONVER_SEQ_NUM | KEY1_FLDNAME | KEY1_FLD_VAL | PSARCH_BATCHNUM | PSARCH_ID,Other,Other,Achats & Fournisseurs,0.4718,low,1,1.0,low_model_confidence
1065983,SYSADM.PS_PSDMT_SRCHS_AUX,PS_PSDMT_SRCHS_AUX,BUSINESS_UNIT | CURRENCY_CD | DECIMALPOS | FIELDLABEL | FIELDNAME | FIELDNUM | FIELDTYPE | FIELDVALUE_AMT1 | FIELDVALUE_AMT2 | FIELDVALUE_CHAR1 | FIELDVALUE_CHAR2 | FIELDVALUE_DEC1 | FIELDVALUE_DEC2 | FIELDVALUE_DT1 | FIELDVALUE_DT2 | FIELDVALUE_NUM1 | FIELDVALUE_NUM2 | LENGTH | PSDMT_LOPER_CHAR | PSDMT_LOPER_DATE | PSDMT_LOPER_NUM | PSDMUNIT_FIELDSEQ | PSDMUNIT_ID | PS_OWNER | SETID | UPPER_SW | USER_DEFINED,Other,IT & Sécurité,Finance & Contrôle,0.4728,low,0,0.5,low_model_confidence
1030036,SYSADM.PS_EOCM_SOFF_ATTCH,PS_EOCM_SOFF_ATTCH,EFFDT | EFF_STATUS | EOCM_ACCESS_ID | EOCM_CATALOG_ID | EOCM_EPRO_FILENAME | EOCM_FILEEXTENSION | EOCM_FILEPATH | EOCM_OFFER_ID | EOCM_SUP_OFFER_SKU | SETID,Other,Other,IT & Sécurité,0.4754,low,1,1.0,low_model_confidence
